text,positive
"Мы очень ждали этого дня.и... 3 за курсовую, 5/методфонд-обмер детали, 4- фасад... 3 ЗА КУРСОВУЮ! Печаааль(",0
Последние секунды были ожесточены. И я проиграл аукционъ( СУКА http://t.co/xMUIYsQLup,0
В Зерне не протолкнуться. Топаю в кофебокс as usual(,0
RT @Serge_ginsbard: “@estonka123: “@HistoryInPics: The King. http://t.co/SMOpfhrBlY”((Как надо обожать Короля!!!!!!”,0
"Я ншлааа его, ураа^^
эхх, только он заблокирован (",0
"я уже собралась ,скоро буду выходить. ногти так и не накрасила(",0
"RT @iamcherry_blood: @_letmebeyoursun  omg, жесть(",0
"Но втф, опять вифи на ноуте не ловит и скачать не могу.((",0
при посещении педа поняла что не хочу туда поступать..(,0
"@vasenkova_  а у нас в субботу право и экономика, которые один раз в неделю, поэтому приходится ходить( надо было реально к вам возвращаться",0
"Ааа, потеряла зарядку от планшета(((( где не знаю заряд 10% как жить дальше ума не приложу ",0
